"","unique_genes","Entrez","Ensembl","Symbols"
"290551",1.30689853581738,"290551","ENSRNOG00000015859","Chdh"
"64314",1.30520038780576,"64314","ENSRNOG00000016707","Casp2"
"25146",1.30420214792508,"25146","ENSRNOG00000020035","Cyp17a1"
"24660",1.30142173760639,"24660","ENSRNOG00000003338","Pmp22"
"25350",1.29673725814245,"25350","ENSRNOG00000056001","Sftpd"
"304900",1.28830860920111,"304900","ENSRNOG00000005667","Astn1"
"360824",1.28093530323821,"360824","ENSRNOG00000053045","Wscd2"
"291437",1.28022244959334,"291437","ENSRNOG00000018694","Lipg"
"293566",1.27394691451317,"293566","ENSRNOG00000015902","Cpxm2"
"498659",1.24996954020592,"498659","ENSRNOG00000038135","RatNP-3b"
"301118",1.24199307121469,"301118","ENSRNOG00000047368","Acer1"
"690212",1.23821986468841,"690212","ENSRNOG00000023476","Slc16a5"
"289264",1.22743443780522,"289264","ENSRNOG00000003616","Grem2"
"24986",1.22592027396775,"24986","ENSRNOG00000045908","RT1-Ha"
"307859",1.22581385382656,"307859","ENSRNOG00000021521","Chst5"
"29714",1.22537693788893,"29714","ENSRNOG00000005003","Ptprn2"
"361341",1.22511251066705,"361341","ENSRNOG00000062986","Ccbe1"
"24247",1.22432208110687,"24247","ENSRNOG00000002265","Casr"
"25667",1.22025005126011,"25667","ENSRNOG00000002381","Bmp3"
"304741",1.21932923837559,"304741","ENSRNOG00000002414","Tfcp2l1"
"25081",1.21821595326085,"25081","ENSRNOG00000045679","Apoa1"
"29316",1.21437239044255,"29316","ENSRNOG00000002922","Adora2b"
"304965",1.21345399406478,"304965","ENSRNOG00000003136","Fcrla"
"684545",1.21223241554336,"684545","ENSRNOG00000049759","Nlrp2"
"362141",1.20588869602339,"362141","ENSRNOG00000004966","Slc38a11"
"25391",1.19785609496957,"25391","ENSRNOG00000017912","Atp2a3"
"500640",1.19521201925434,"500640","ENSRNOG00000039207","Ccdc71l"
"362598",1.19520047033695,"362598","ENSRNOG00000024566","Sh3d21"
"25419",1.19446983390103,"25419","ENSRNOG00000000053","Crp"
"502727",1.18468909737271,"502727","ENSRNOG00000005818","Elapor2"
"307660",1.18181510214887,"307660","ENSRNOG00000025710","Ces5a"
"120093743",1.17793988885013,"120093743","ENSRNOG00000068586","Krt6a"
"432360",1.17167159533151,"432360","ENSRNOG00000046905","Sgce"
"24303",1.16396328941222,"24303","ENSRNOG00000029179","Cyp2d3"
"266733",1.16259908161194,"266733","ENSRNOG00000001792","Slc12a8"
"407764",1.16256815610733,"407764","ENSRNOG00000048870","St6galnac4"
"54305",1.16093219311961,"54305","ENSRNOG00000002793","Sstr2"
"60349",1.15992493292397,"60349","ENSRNOG00000000653","Nr5a2"
"294673",1.15765304851281,"294673","ENSRNOG00000025274","Hexb"
"308565",1.15713582357843,"308565","ENSRNOG00000018580","Klk8"
"308965",1.1528199345598,"308965","ENSRNOG00000019112","Chp2"
"679566",1.15021841342675,"679566","ENSRNOG00000005154","Alkal2"
"298496",1.14594298726719,"298496","ENSRNOG00000060435","Kcnq4"
"501582",1.13955311290581,"501582","ENSRNOG00000048817","Gspt2"
"81921",1.13943276592391,"81921","ENSRNOG00000019776","Sh3gl3"
"366466",1.12703100761078,"366466","ENSRNOG00000025349","Maneal"
"25136",1.12443506683664,"25136","ENSRNOG00000014010","Gfra2"
"24848",1.12341361599727,"24848","ENSRNOG00000011672","Tph1"
"306942",1.12306079511094,"306942","ENSRNOG00000016628","Scgn"
"298006",1.11698170986448,"298006","ENSRNOG00000034290","Ccl21"
"25556",1.11687272477361,"25556","ENSRNOG00000014835","Il1rl1"
"305476",1.11402015732487,"305476","ENSRNOG00000004112","C14h5orf52"
"298611",1.11377141867455,"298611","ENSRNOG00000070725","Tuba1a-ps1"
"302990",1.11197217688137,"302990","ENSRNOG00000018701","Tpsg1"
"500820",1.11108184093021,"500820","ENSRNOG00000006367","Slc5a8"
"26760",1.10782421745919,"26760","ENSRNOG00000017899","Akr7a3"
"682968",1.1032772421724,"682968","ENSRNOG00000039808","Isx"
"100912563",1.10308287621898,"100912563","ENSRNOG00000068937","Insm1"
"307838",1.10290335305907,"307838","ENSRNOG00000016953","Chst4"
"24807",1.10090758063317,"24807","ENSRNOG00000005853","Tacr1"
"679651",1.10063942830843,"679651","ENSRNOG00000047635","Tmem178b"
"293181",1.1002166757723,"293181","ENSRNOG00000017021","Galnt18"
"171118",1.09376200561095,"171118","ENSRNOG00000036571","Ces2c"
"314997",1.09149716410186,"314997","ENSRNOG00000025300","Fer1l6"
"362255",1.09115705966556,"362255","ENSRNOG00000034031","Vstm2l"
"313504",1.08737322966545,"313504","ENSRNOG00000007759","Foxd2"
"83627",1.08461428781856,"83627","ENSRNOG00000004645","Galnt5"
"300520",1.08022675606196,"300520","ENSRNOG00000033490","Vsig2"
"25046",1.07871175598813,"25046","ENSRNOG00000004405","Pigr"
"308843",1.06665944924124,"308843","ENSRNOG00000027784","Tsku"
"685758",1.06596650852815,"685758","ENSRNOG00000042649","A4gnt"
"362119",1.0622522537573,"362119","ENSRNOG00000018899","C5"
"362287",1.06207475291885,"362287","ENSRNOG00000010275","Slc17a9"
"29191",1.05462231555216,"29191","ENSRNOG00000004229","Tac3"
"299186",1.05220262769121,"299186","ENSRNOG00000008086","Dpf3"
"407765",1.04444965466397,"407765","ENSRNOG00000046984","St6galnac6"
"367295",1.04110484487521,"367295","ENSRNOG00000016472","Marchf4"
"500065",1.04081869714788,"500065","ENSRNOG00000007900","Tspan33"
"65202",1.03698651374015,"65202","ENSRNOG00000010337","Slc13a2"
"363551",1.03665237580124,"363551","ENSRNOG00000057127","Zg16b"
"29458",1.03652782901752,"29458","ENSRNOG00000005609","Neurod1"
"79242",1.0343342006629,"79242","ENSRNOG00000010610","Hpgd"
"79451",1.0343079384272,"79451","ENSRNOG00000010805","Fabp4"
"363112",1.03409084725428,"363112","ENSRNOG00000010545","Mrap2"
"294395",1.03307056437642,"294395","ENSRNOG00000027949","Rfx6"
"64455",1.03023345851519,"64455","ENSRNOG00000003348","Rasd1"
"364676",1.02908608518154,"364676","ENSRNOG00000017974","Gprin1"
"291770",1.02853627848177,"291770","ENSRNOG00000015867","Chst9"
"84050",1.02697764536963,"84050","ENSRNOG00000004089","Enpp2"
"24483",1.02546483329544,"24483","ENSRNOG00000020369","Igf2"
"684327",1.0251569428491,"684327","ENSRNOG00000049614","Itih5"
"296307",1.02204240593393,"296307","ENSRNOG00000019467","Fer1l4"
"303692",1.01811898614863,"303692","ENSRNOG00000012083","St6galnac2"
"310550",1.01371550438627,"310550","ENSRNOG00000047473","Dchs2"
"304509",1.01332337575828,"304509","ENSRNOG00000056407","Cfap73"
"500152",1.01288041006147,"500152","ENSRNOG00000024986","Mmrn1"
"316400",1.01186229919155,"316400","ENSRNOG00000013388","Pgap1"
"315957",1.00840307137134,"315957","ENSRNOG00000015370","Slc35g2"
"291582",1.00754563245808,"291582","ENSRNOG00000058193","Slc27a6"
"29553",1.00184023746316,"29553","ENSRNOG00000009790","Kcnk3"
"299830",0.999763959115137,"299830","ENSRNOG00000007654","Lrig3"
"66013",0.998981667549473,"66013","ENSRNOG00000007733","Arhgef9"
"366214",0.994378697754278,"366214","ENSRNOG00000012728","Nkx2-2"
"170808",0.990864468219041,"170808","ENSRNOG00000003468","Capn8"
"314198",0.98711735215974,"314198","ENSRNOG00000038720","Cdkl1"
"498246",0.986130794893778,"498246","ENSRNOG00000003888","Rgs13"
"288227",0.983395786234494,"288227","ENSRNOG00000001953","Bace2"
"293537",0.980555598445299,"293537","ENSRNOG00000020637","Hmx3"
"365352",0.98027915626368,"365352","ENSRNOG00000016210","Mical2"
"687808",0.976141016784868,"687808","ENSRNOG00000049063","Slc16a9"
"114505",0.974213829475659,"114505","ENSRNOG00000016299","Klf4"
"120095908",0.9704006212177,"120095908","ENSRNOG00000068186","Muc3l1"
"192213",0.966350516234461,"192213","ENSRNOG00000014025","Rasgrf1"
"50565",0.965813427191993,"50565","ENSRNOG00000029079","Hspb7"
"691309",0.964487065333461,"691309","ENSRNOG00000068427","Slc25a5-ps9"
"300718",0.96306912403208,"300718","ENSRNOG00000023870","Sh2d7"
"679155",0.961780766233632,"679155","ENSRNOG00000047924","Zbtb7c"
"366792",0.960927790188835,"366792","ENSRNOG00000007927","Mettl7b"
"432363",0.960736960016912,"432363","ENSRNOG00000022711","Slco4c1"
"29220",0.958938898409536,"29220","ENSRNOG00000012471","Thbs4"
"171574",0.958779795440091,"171574","ENSRNOG00000026490","Dnm3"
"171148",0.957196826737225,"171148","ENSRNOG00000031662","Slc6a5"
"315524",0.955667647717599,"315524","ENSRNOG00000008515","Tmem45b"
"116544",0.95564165697018,"116544","ENSRNOG00000009118","Pou2f3"
"65195",0.95447277486651,"65195","ENSRNOG00000014686","Kcnd3"
"25274",0.954285015571935,"25274","ENSRNOG00000000186","Tst"
"24172",0.950297775917188,"24172","ENSRNOG00000012436","Adh1c"
"117549",0.947129351344704,"117549","ENSRNOG00000002524","Gpr37"
"79253",0.945847673780441,"79253","ENSRNOG00000050419","Avil"
"305096",0.941620476685385,"305096","ENSRNOG00000000036","Klhdc8a"
"292710",0.941189989923391,"292710","ENSRNOG00000019982","Ethe1"
"499759",0.939500351454638,"499759","ENSRNOG00000027392","Ccdc187"
"246755",0.939077453597158,"246755","ENSRNOG00000012906","Bcas1"
"312790",0.938762337401125,"312790","ENSRNOG00000008412","Gprc5a"
"298559",0.93854636858411,"298559","ENSRNOG00000011794","Tcea3"
"24448",0.938529975704218,"24448","ENSRNOG00000007420","Hrh1"
"56266",0.937271561163593,"56266","ENSRNOG00000004786","Cyp4f1"
"689972",0.936281934316756,"689972","ENSRNOG00000009043","Piwil4"
"685128",0.935632869635422,"685128","ENSRNOG00000037782","Gkn3"
"365057",0.934292336870939,"365057","ENSRNOG00000031700","Map3k5"
"685645",0.932217094325212,"685645","ENSRNOG00000029744","Ces2j"
"25672",0.932004170475422,"25672","ENSRNOG00000034007","Nr3c2"
"367994",0.9302996915945,"367994","ENSRNOG00000038896","Upk3bl1"
"25104",0.927824655024024,"25104","ENSRNOG00000019372","Pc"
"24503",0.927092802207029,"24503","ENSRNOG00000020248","Ina"
"501145",0.924578854375579,"501145","ENSRNOG00000010188","Satb2"
"680102",0.924340052619584,"680102","ENSRNOG00000031398","Mab21l2"
"117183",0.921876866102039,"117183","ENSRNOG00000042960","Rgcc"
"312192",0.921104369821112,"312192","ENSRNOG00000039300","Ahcyl2"
"25313",0.920627419577353,"25313","ENSRNOG00000053979","Egf"
"24423",0.919922188235708,"24423","ENSRNOG00000029726","Gstm1"
"691589",0.919813940921126,"691589","ENSRNOG00000011268","Chd5"
"679701",0.919340560651611,"679701","ENSRNOG00000008592","Barx2"
"298961",0.918199684991514,"298961","ENSRNOG00000005023","Agr2"
"292918",0.917645756071336,"292918","ENSRNOG00000010983","Otog"
"314981",0.915924846172258,"314981","ENSRNOG00000026415","Col14a1"
"291085",0.909666987151921,"291085","ENSRNOG00000017962","Serpinb6a"
"116724",0.909484380063836,"116724","ENSRNOG00000016724","Epb41l3"
"302970",0.90915841848779,"302970","ENSRNOG00000029223","Prss32"
"499669",0.908769877068688,"499669","ENSRNOG00000020875","Celf3"
"302999",0.907730461075547,"302999","ENSRNOG00000020212","Prr35"
"116635",0.90717744955669,"116635","ENSRNOG00000010784","Scg3"
"25708",0.906123062823756,"25708","ENSRNOG00000017716","Ucp3"
"24783",0.905957145744719,"24783","ENSRNOG00000015567","Slc9a2"
"679990",0.905437369365421,"679990","ENSRNOG00000015406","Pgm5"
"286934",0.902929708881531,"286934","ENSRNOG00000007243","Havcr1"
"246262",0.902809750335197,"246262","ENSRNOG00000007202","Sema3d"
"361993",0.900640705175884,"361993","ENSRNOG00000043445","Them5"
"362165",0.900155964804639,"362165","ENSRNOG00000005413","Creb3l1"
"292794",0.899534689190948,"292794","ENSRNOG00000021021","Ffar2"
"171497",0.899146905992194,"171497","ENSRNOG00000033573","Sgk2"
"113912",0.898076961679728,"113912","ENSRNOG00000030920","Rtn4r"
"24804",0.89741063548013,"24804","ENSRNOG00000059720","Syp"
"497815",0.897007865054489,"497815","ENSRNOG00000004067","Nrcam"
"24311",0.895401357614226,"24311","ENSRNOG00000004327","Ddc"
"60329",0.892403252975914,"60329","ENSRNOG00000024413","Neurog3"
"499099",0.892294372163342,"499099","ENSRNOG00000022669","Cd177"
"313558",0.890909681046291,"313558","ENSRNOG00000032639","Foxo6"
"366251",0.890365480115549,"366251","ENSRNOG00000025384","Slc2a10"
"84395",0.888780510815476,"84395","ENSRNOG00000004626","Slc34a2"
"499486",0.886427111533122,"499486","ENSRNOG00000026944","Gpr150"
"60667",0.8859669351063,"60667","ENSRNOG00000007795","Gpr20"
"338457",0.885741441997765,"338457","ENSRNOG00000048161","Tlr9"
"309962",0.882856049213464,"309962","ENSRNOG00000010280","Pde8b"
"683713",0.882493771977596,"683713","ENSRNOG00000042041","Gal3st1"
"302554",0.882360960089647,"302554","ENSRNOG00000039571","Glod5"
"25346",0.881930796237225,"25346","ENSRNOG00000000406","Ros1"
"120095278",0.881884141259449,"120095278","ENSRNOG00000045669","Ankrd40cl"
"360722",0.8815226496839,"360722","ENSRNOG00000032327","Pdia5"
"64160",0.881343988833421,"64160","ENSRNOG00000066065","Basp1"
"100361492",0.881076955422849,"100361492","ENSRNOG00000001466","Cyp2c55"
"362662",0.876673710868797,"362662","ENSRNOG00000015850","Rbp7"
"266680",0.876170941844041,"266680","ENSRNOG00000006200","St18"
"25293",0.874885221587723,"25293","ENSRNOG00000016043","Aqp4"
"360896",0.87416283980611,"360896","ENSRNOG00000002593","Esrrg"
"245708",0.87394806274172,"245708","ENSRNOG00000015724","Gucy2g"
"100361584",0.872057719292499,"100361584","ENSRNOG00000023561","Ano2"
"24594",0.869479803101508,"24594","ENSRNOG00000068069","Klk1b3"
"361431",0.868600574405126,"361431","ENSRNOG00000014723","Cbfa2t3"
"29504",0.867513059310254,"29504","ENSRNOG00000022946","Slc22a3"
"25122",0.865995908440156,"25122","ENSRNOG00000019368","Scnn1a"
"29290",0.865069159092971,"29290","ENSRNOG00000003442","Adora1"
"25106",0.864653889176412,"25106","ENSRNOG00000007949","Rgn"
"100366024",0.863265516007521,"100366024","ENSRNOG00000045913","Prdm16"
"311334",0.862303518093356,"311334","ENSRNOG00000025360","Exd1"
"687030",0.8598217251745,"687030","ENSRNOG00000064303","Muc3"
"29348",0.859568510327507,"29348","ENSRNOG00000009425","Fgf7"
"83783",0.858225659073624,"83783","ENSRNOG00000019342","Sult1a1"
"140860",0.857981688103341,"140860","ENSRNOG00000017976","Slco2b1"
"25033",0.857631591751805,"25033","ENSRNOG00000048145","Sstr1"
"64345",0.856386466643512,"64345","ENSRNOG00000017198","Hif3a"
"294103",0.854284981577858,"294103","ENSRNOG00000011068","Papss2"
"64186",0.851309859495022,"64186","ENSRNOG00000004294","Ascl1"
"29627",0.849115221377847,"29627","ENSRNOG00000054204","Gria2"
"308430",0.848671985605722,"308430","ENSRNOG00000024065","Zfp575"
"287222",0.845817317252211,"287222","ENSRNOG00000021345","Timd2"
"307907",0.843717542700077,"307907","ENSRNOG00000017431","6430548M08Rikl"
