"","unique_genes","Entrez","Ensembl","Symbols"
"497895",0.421145102082729,"497895","ENSRNOG00000003068","Mrnip"
"362648",0.420680239483955,"362648","ENSRNOG00000047967","Arhgef19"
"170824",0.420545377667596,"170824","ENSRNOG00000049471","Steap3"
"25430",0.420361483843506,"25430","ENSRNOG00000061237","Dio1"
"313436",0.420340192822415,"313436","ENSRNOG00000013162","Zcchc12"
"364837",0.420028267267458,"364837","ENSRNOG00000029939","Gypc"
"116501",0.419716095888195,"116501","ENSRNOG00000002997","Nherf2"
"294518",0.419682927489316,"294518","ENSRNOG00000000302","Sesn1"
"25600",0.419224512284314,"25600","ENSRNOG00000011058","Utrn"
"362165",0.418738788128436,"362165","ENSRNOG00000005413","Creb3l1"
"292126",0.41837570244814,"292126","ENSRNOG00000016659","Habp2"
"366962",0.418043057107467,"366962","ENSRNOG00000018316","Grap2"
"308140",0.417212026689136,"308140","ENSRNOG00000056223","Tfb1m"
"367786",0.416879320112321,"367786","ENSRNOG00000003705","Bmx"
"120096786",0.416853040281069,"120096786","ENSRNOG00000057537","Snora5c"
"303523",0.41628446186468,"303523","ENSRNOG00000031422","Krt39"
"308899",0.415286029519355,"308899","ENSRNOG00000017767","Irag1"
"306351",0.41465329416778,"306351","ENSRNOG00000070518","Gdf1"
"494223",0.414580479601554,"494223","ENSRNOG00000022248","Fbxl16"
"361118",0.414222911258897,"361118","ENSRNOG00000011140","Prxl2a"
"113984",0.41405611597963,"113984","ENSRNOG00000010308","Nr2f2"
"246759",0.414039143290192,"246759","ENSRNOG00000022242","Cxcl9"
"29747",0.413757254664597,"29747","ENSRNOG00000005465","Kcnmb1"
"66019",0.413713824865284,"66019","ENSRNOG00000032759","Cdx2"
"58917",0.413153336447719,"58917","ENSRNOG00000018257","Hpx"
"307212",0.412932290844608,"307212","ENSRNOG00000027739","Cndp1"
"314198",0.412844451379934,"314198","ENSRNOG00000038720","Cdkl1"
"81524",0.412714983702599,"81524","ENSRNOG00000002983","Nfix"
"312574",0.412712576621397,"312574","ENSRNOG00000012952","Lrig1"
"59312",0.412683071236461,"59312","ENSRNOG00000052296","Shank3"
"312192",0.412509259024856,"312192","ENSRNOG00000039300","Ahcyl2"
"117267",0.411962866596978,"117267","ENSRNOG00000018082","Slc26a2"
"25133",0.411951712462677,"25133","ENSRNOG00000033719","Pcdhb12"
"287949",0.411944207468158,"287949","ENSRNOG00000000288","Scarf2"
"116644",0.411869106217398,"116644","ENSRNOG00000004794","Rtn1"
"314297",0.411772080608023,"314297","ENSRNOG00000009448","Papln"
"64317",0.410759837286713,"64317","ENSRNOG00000052564","Gpx3"
"499431",0.410713005095452,"499431","ENSRNOG00000000552","Col13a1"
"294972",0.410708053160691,"294972","ENSRNOG00000013293","Mccc1"
"293166",0.41067258173527,"293166","ENSRNOG00000024712","Insc"
"288124",0.410356452996281,"288124","ENSRNOG00000002176","Nectin3"
"498662",0.410193588806397,"498662","ENSRNOG00000027245","Tdrp"
"78968",0.409819967803195,"78968","ENSRNOG00000003463","Srebf1"
"314436",0.409669864742584,"314436","ENSRNOG00000010171","Elk1"
"363120",0.409548352777015,"363120","ENSRNOG00000022704","Esyt3"
"60463",0.409418750408015,"60463","ENSRNOG00000063127","Ccr2"
"685849",0.408584039647983,"685849","ENSRNOG00000012068","C5h9orf152"
"367313",0.40846305668763,"367313","ENSRNOG00000019648","Col6a3"
"140584",0.40832226931714,"140584","ENSRNOG00000015982","Wnt11"
"314456",0.408191673470407,"314456","ENSRNOG00000021904","Tecpr2"
"60670",0.407785977811499,"60670","ENSRNOG00000009157","Fut4"
"29437",0.407766344027913,"29437","ENSRNOG00000017786","Acta1"
"305073",0.407719821789313,"305073","ENSRNOG00000004195","Dtl"
"294846",0.407391095309686,"294846","ENSRNOG00000010589","Zfp622"
"367318",0.407186984227041,"367318","ENSRNOG00000023427","Ano7"
"689972",0.407170114992774,"689972","ENSRNOG00000009043","Piwil4"
"25236",0.407121003033078,"25236","ENSRNOG00000060179","Gpc3"
"313520",0.407026767078036,"313520","ENSRNOG00000017233","Mmachc"
"57298",0.406691571429758,"57298","ENSRNOG00000019058","Gstm3"
"84399",0.406411925757335,"84399","ENSRNOG00000018059","Ihh"
"689172",0.406182603702918,"689172","ENSRNOG00000014218","Tmem25"
"361818",0.406010756006795,"361818","ENSRNOG00000057862","Rsph1"
"289745",0.405400574242452,"289745","ENSRNOG00000004640","Mtfp1"
"310377",0.404858100480212,"310377","ENSRNOG00000017581","C2h5orf34"
"25031",0.404157226400993,"25031","ENSRNOG00000033119","Plcb4"
"25202",0.40370455732288,"25202","ENSRNOG00000012060","Gucy1b1"
"292130",0.403671164671865,"292130","ENSRNOG00000017164","Afap1l2"
"85272",0.403368310616236,"85272","ENSRNOG00000053384","Bmp7"
"24957",0.403363255699806,"24957","ENSRNOG00000049560","Glul"
"83513",0.403210833590303,"83513","ENSRNOG00000047028","Mmp24"
"363256",0.403210137962598,"363256","ENSRNOG00000019850","Speg"
"304554",0.403062439788707,"304554","ENSRNOG00000025612","Sez6l"
"687266",0.402284061984973,"687266","ENSRNOG00000050780","Fpgs"
"246248",0.402254091471585,"246248","ENSRNOG00000018076","Fmo5"
"50561",0.402228843011645,"50561","ENSRNOG00000019704","Resp18"
"690136",0.402134932711809,"690136","ENSRNOG00000064970","Zfp939"
"362431",0.402058271960222,"362431","ENSRNOG00000010018","Clec4a3"
"299242",0.401994176054764,"299242","ENSRNOG00000065590","Gpr65"
"83575",0.401764071238967,"83575","ENSRNOG00000008947","Cpz"
"29610",0.401693625703752,"29610","ENSRNOG00000002093","Tgfbr3"
"360672",0.40133399868813,"360672","ENSRNOG00000004430","Cep131"
"83517",0.401311372187111,"83517","ENSRNOG00000017063","Fcna"
"120100488",0.401143461690427,"120100488","ENSRNOG00000069135","Snord97"
"303480",0.401078667931323,"303480","ENSRNOG00000007491","Hoxb13"
"120095940",0.40091838374475,"120095940","ENSRNOG00000068025","Ppp1r14b-ps2"
"306974",0.400844759268661,"306974","ENSRNOG00000053635","Zkscan8"
"312135",0.400694762224584,"312135","ENSRNOG00000057290","Tmem168"
"682416",0.40049998651164,"682416","ENSRNOG00000064585","Dcdc2b"
"25098",0.400282356943076,"25098","ENSRNOG00000009284","Foxa1"
"64677",0.400213609908091,"64677","ENSRNOG00000027042","Srd5a2"
"171410",0.399982294236322,"171410","ENSRNOG00000011381","Acsbg1"
"56765",0.399472806101206,"56765","ENSRNOG00000017676","Plvap"
"287710",0.398811730350635,"287710","ENSRNOG00000019778","Cavin1"
"304474",0.398618574757518,"304474","ENSRNOG00000029260","Pitpnm2"
"365298",0.398456654012329,"365298","ENSRNOG00000011659","Alpk3"
"499322",0.398252050587095,"499322","ENSRNOG00000012067","Fam111a"
"500921",0.397139338506319,"500921","ENSRNOG00000006068","Tmem117"
"294519",0.396883275443455,"294519","ENSRNOG00000000303","Cep57l1"
"25626",0.396815564455878,"25626","ENSRNOG00000009779","Krt8"
"686310",0.396324948093251,"686310","ENSRNOG00000045952","Ephb4"
"84574",0.395948350343525,"84574","ENSRNOG00000019965","Tgfb1i1"
"192247",0.395874848741874,"192247","ENSRNOG00000009350","Sez6"
"294924",0.395814453137928,"294924","ENSRNOG00000012645","Mecom"
"366953",0.395496082438138,"366953","ENSRNOG00000014703","Tonsl"
"315963",0.395326222858525,"315963","ENSRNOG00000009434","Inhca"
"83801",0.3952095768822,"83801","ENSRNOG00000060098","Ptms"
"498902",0.394685445140778,"498902","ENSRNOG00000011009","Cmtm4"
"25618",0.394413072196924,"25618","ENSRNOG00000020624","Acadsb"
"363236",0.394120717436141,"363236","ENSRNOG00000022066","Fam117b"
"25265",0.393990913203604,"25265","ENSRNOG00000014232","P2ry1"
"362339",0.39390300116147,"362339","ENSRNOG00000012826","Creb3l2"
"689415",0.393569740638145,"689415","ENSRNOG00000043098","Mt2A"
"116744",0.393471904462838,"116744","ENSRNOG00000013656","Lpar1"
"295443",0.393071665881561,"295443","ENSRNOG00000011311","Papss1"
"171519",0.392921861302576,"171519","ENSRNOG00000011074","Calcb"
"29637",0.39202823394034,"29637","ENSRNOG00000016552","Hmgcs1"
"364755",0.391907703695043,"364755","ENSRNOG00000002609","Ero1b"
"288664",0.391862125362861,"288664","ENSRNOG00000028206","Pheta1"
"361368",0.391483525534149,"361368","ENSRNOG00000013742","Large1"
"361147",0.391454550560866,"361147","ENSRNOG00000022320","Primpol"
"310352",0.389682027245857,"310352","ENSRNOG00000014066","Jade1"
"100364990",0.389580058947725,"100364990","ENSRNOG00000048849","Pdss1"
"116657",0.389222888078332,"116657","ENSRNOG00000000105","Cplx2"
"365155",0.389105557945685,"365155","ENSRNOG00000021493","Prdm9"
"25368",0.388907975037026,"25368","ENSRNOG00000012325","Adk"
"25058",0.388857355012669,"25058","ENSRNOG00000046891","Hk1"
"613220",0.38857455752762,"613220","ENSRNOG00000029462","Defal1"
"102550189",0.388572524690549,"102550189","ENSRNOG00000065861","Samd1"
"363458",0.388481182112462,"363458","ENSRNOG00000056772","Col4a6"
"361282",0.388352801539543,"361282","ENSRNOG00000000142","Plxdc2"
"360874",0.388095428791934,"360874","ENSRNOG00000003816","Tada1"
"282582",0.38805088084998,"282582","ENSRNOG00000008168","Wnt5b"
"100363065",0.387901068445914,"100363065","ENSRNOG00000051442","Zfp11"
"25554",0.387773923319172,"25554","ENSRNOG00000047699","Snai2"
"290277",0.387226312343048,"290277","ENSRNOG00000008989","Cryl1"
"114004",0.386925957623663,"114004","ENSRNOG00000020676","Ppp1r14a"
"685128",0.386289012449574,"685128","ENSRNOG00000037782","Gkn3"
"689621",0.38600176513004,"689621","ENSRNOG00000052634","Lsmem2"
"287371",0.38599305629125,"287371","ENSRNOG00000021303","Drc3"
"683713",0.385590267029308,"683713","ENSRNOG00000042041","Gal3st1"
"287545",0.385545448801058,"287545","ENSRNOG00000010244","Sarm1"
"541462",0.385355169278868,"541462","ENSRNOG00000067971","Sprn"
"309647",0.384927373731863,"309647","ENSRNOG00000028641","Brpf3"
"298744",0.384586351312864,"298744","ENSRNOG00000004208","Crim1"
"501582",0.384340875469429,"501582","ENSRNOG00000048817","Gspt2"
"317181",0.384099697223081,"317181","ENSRNOG00000003715","Srpx2"
"688822",0.383799548019435,"688822","ENSRNOG00000017944","Tbx10"
"306081",0.383736637966633,"306081","ENSRNOG00000013306","Pcdh20"
"78975",0.383576585551378,"78975","ENSRNOG00000007706","Prkaa2"
"313385",0.383438154617016,"313385","ENSRNOG00000007779","Kank4"
"83425",0.383222140525964,"83425","ENSRNOG00000019549","Akap12"
"691335",0.382703068391855,"691335","ENSRNOG00000043182","Septin6"
"308023",0.382240675284644,"308023","ENSRNOG00000015425","Ssx2ip"
"81530",0.382103626077485,"81530","ENSRNOG00000004172","Pdk2"
"300982",0.382057467868328,"300982","ENSRNOG00000011936","Abhd14a"
"298878",0.381765626589967,"298878","ENSRNOG00000004210","Osr1"
"362701",0.380782718192528,"362701","ENSRNOG00000032375","Capn13"
"171381",0.38062879758353,"171381","ENSRNOG00000019435","Psd"
"309891",0.380602794063905,"309891","ENSRNOG00000049507","Septin10"
"292884",0.380252524563588,"292884","ENSRNOG00000026572","Zfp473"
"303734",0.38023688428814,"303734","ENSRNOG00000049758","Tbc1d16"
"308406",0.379904287520023,"308406","ENSRNOG00000060146","Six5"
"295323",0.379843540416248,"295323","ENSRNOG00000015347","Trim45"
"291179",0.379822223096627,"291179","ENSRNOG00000066332","Gpr141"
"680945",0.379821959576054,"680945","ENSRNOG00000001859","Sdf2l1"
"689755",0.379792554357106,"689755","ENSRNOG00000068717","Ccdc167"
"367909",0.379773902215739,"367909","ENSRNOG00000028585","Tceal8"
"684623",0.379747806616483,"684623","ENSRNOG00000055673","Gpr52"
"192270",0.379273502625719,"192270","ENSRNOG00000008116","Plpp3"
"305423",0.379190655934075,"305423","ENSRNOG00000005094","C1qtnf7"
"407760",0.37897687673512,"407760","ENSRNOG00000008367","Krt86"
"24338",0.378962554814678,"24338","ENSRNOG00000007865","Ephb1"
"497865",0.378958211119502,"497865","ENSRNOG00000064553","Rbm25l1"
"83825",0.378944986943506,"83825","ENSRNOG00000032922","Dclk1"
"25747",0.37877144893407,"25747","ENSRNOG00000021463","Ppara"
"246331",0.378663439274604,"246331","ENSRNOG00000010744","Nrp1"
"306071",0.378613342578691,"306071","ENSRNOG00000010319","Lcp1"
"307487",0.378470412561878,"307487","ENSRNOG00000033479","Pcdhb21"
"500693",0.377962950726829,"500693","ENSRNOG00000011376","Bbof1"
"50677",0.377824836903454,"50677","ENSRNOG00000006231","Ptpro"
"100362940",0.377737478059446,"100362940","ENSRNOG00000064429","Snx21"
"287610",0.377647572465558,"287610","ENSRNOG00000008422","Lpo"
"100911842",0.377571288493171,"100911842","ENSRNOG00000051330","C1h9orf57"
"171103",0.377447181506371,"171103","ENSRNOG00000021248","Cdc25b"
"192152",0.377292164809302,"192152","ENSRNOG00000014617","Tgoln2"
"311807",0.376740460941916,"311807","ENSRNOG00000042556","Bmyc"
"84358",0.376722784829706,"84358","ENSRNOG00000016203","Efna2"
"497944",0.376189830537857,"497944","ENSRNOG00000005009","Zfp3"
"360591",0.375899852753015,"360591","ENSRNOG00000006198","Prr11"
"364562",0.37576368967059,"364562","ENSRNOG00000062799","Ppia-ps13"
"293691",0.375437936008536,"293691","ENSRNOG00000021007","Snx15"
"691447",0.375303969303787,"691447","ENSRNOG00000014904","Ppp1r3e"
"79251",0.374865362372599,"79251","ENSRNOG00000019659","Aspa"
"100911581",0.374663540513617,"100911581","ENSRNOG00000045949","Faah"
"65162",0.374521033959228,"65162","ENSRNOG00000062383","Dio2"
"316626",0.373972475146359,"316626","ENSRNOG00000020194","Hes6"
"360034",0.373868616043678,"360034","ENSRNOG00000018797","Myrip"
"297893",0.373824412365143,"297893","ENSRNOG00000009568","Hdac1"
"499486",0.373229802452868,"499486","ENSRNOG00000026944","Gpr150"
"300160",0.37302034571208,"300160","ENSRNOG00000004048","Lrrk2"
"171115",0.372621428763437,"171115","ENSRNOG00000014443","Pde5a"
"685202",0.372443598717417,"685202","ENSRNOG00000009787","Efcc1"
"307893",0.372339417738453,"307893","ENSRNOG00000012671","Gan"
"311257",0.371680420447945,"311257","ENSRNOG00000008663","Nat10"
"287005",0.371295726405636,"287005","ENSRNOG00000067661","Camk2n1"
"498959",0.371285829451956,"498959","ENSRNOG00000042274","Fbxo31"
"361112",0.370835689725819,"361112","ENSRNOG00000020078","Vstm4"
"311113",0.370546060130174,"311113","ENSRNOG00000052954","Cfap210"
"305236",0.370405401229391,"305236","ENSRNOG00000022298","Cxcl11"
"315599",0.370240319415554,"315599","ENSRNOG00000052386","Nlrx1"
"245956",0.370147481410361,"245956","ENSRNOG00000057221","Scn3b"
"363782",0.36979535218368,"363782","ENSRNOG00000028077","Cfap44"
"25687",0.369647769631194,"25687","ENSRNOG00000010233","Cald1"
"502020",0.368448350670378,"502020","ENSRNOG00000009412","Lrch1"
"683897",0.368199951795658,"683897","ENSRNOG00000047118","Mtres1"
"100360218",0.368079337647828,"100360218","ENSRNOG00000001713","Il13ra1-ps1"
"311129",0.368048938382448,"311129","ENSRNOG00000010812","Osbpl6"
"360945",0.368040247913902,"360945","ENSRNOG00000004932","Sel1l3"
"362862",0.367937959861301,"362862","ENSRNOG00000026963","Hsp90b1"
"365371",0.367772673245859,"365371","ENSRNOG00000019771","Tbx6"
"361844",0.367697526244694,"361844","ENSRNOG00000024751","Macroh2a2"
"502479",0.367602136843879,"502479","ENSRNOG00000043033","Afg1l"
"24796",0.367548820419632,"24796","ENSRNOG00000036711","Spn"
"308565",0.367511856960614,"308565","ENSRNOG00000018580","Klk8"
"364878",0.367501277772455,"364878","ENSRNOG00000023013","Marchf3"
"287899",0.367472296710957,"287899","ENSRNOG00000061484","Adamts2"
"366126",0.367428894067599,"366126","ENSRNOG00000012172","Spi1"
"58814",0.366868491926609,"58814","ENSRNOG00000010447","Tmod2"
"685088",0.36669733039678,"685088","ENSRNOG00000020797","She"
"313860",0.366682125664054,"313860","ENSRNOG00000004205","Pkdcc"
"84405",0.366446427813194,"84405","ENSRNOG00000009468","Il12a"
"315500",0.366358947642433,"315500","ENSRNOG00000006931","Eepd1"
"361894",0.366072411634265,"361894","ENSRNOG00000055079","Ndufaf2"
"64186",0.365804553460769,"64186","ENSRNOG00000004294","Ascl1"
"301460",0.365779845480762,"301460","ENSRNOG00000012424","Adam23"
"691380",0.365206606487976,"691380","ENSRNOG00000020013","Psrc1"
"100359829",0.365169126898484,"100359829","ENSRNOG00000037299","Smpd5"
"686883",0.365043347105388,"686883","ENSRNOG00000048989","Larp7"
"309866",0.364982969024036,"309866","ENSRNOG00000025998","Crybg1"
"25685",0.364959677239844,"25685","ENSRNOG00000058780","Igfbp1"
"289459",0.364749709502261,"289459","ENSRNOG00000002057","Slc10a6"
"363032",0.364647991603493,"363032","ENSRNOG00000029456","Rp9"
"680266",0.364352903803198,"680266","ENSRNOG00000001891","Gnb1l"
"363104",0.364150650550871,"363104","ENSRNOG00000025332","Cd109"
"192107",0.363943265785408,"192107","ENSRNOG00000019616","Prss8"
"103690166",0.363711151394683,"103690166","ENSRNOG00000055496","Zfp599"
"64030",0.363512728873345,"64030","ENSRNOG00000002227","Kit"
"60374",0.363379364960742,"60374","ENSRNOG00000019638","Lmna"
"690286",0.363312516911802,"690286","ENSRNOG00000067479","Hlf"
"171011",0.362666158658688,"171011","ENSRNOG00000004535","Kcng3"
"29413",0.362570921166831,"29413","ENSRNOG00000021256","Adra1d"
"289568",0.362085921016885,"289568","ENSRNOG00000002139","Cracd"
"29593",0.361923625848384,"29593","ENSRNOG00000014573","Ckmt1"
"294241",0.361740743881097,"294241","ENSRNOG00000070605","Ly6g6c"
"102548503",0.361735667690029,"102548503","ENSRNOG00000032625","Zfp108"
"679640",0.361493495134174,"679640","ENSRNOG00000043151","Cntln"
"287212",0.361464231672864,"287212","ENSRNOG00000004602","Rnf145"
"303596",0.361416026957643,"303596","ENSRNOG00000007084","Marchf10"
"316628",0.36132818360243,"316628","ENSRNOG00000020322","Asb1"
"679957",0.361210841082307,"679957","ENSRNOG00000012628","Gpr18"
"301113",0.361130608027076,"301113","ENSRNOG00000047781","Slc25a23"
"299802",0.361057898271475,"299802","ENSRNOG00000004221","Lgr5"
"361289",0.360765210399559,"361289","ENSRNOG00000016366","Colec12"
"687553",0.360762747227667,"687553","ENSRNOG00000047125","Foxl1"
"293874",0.360363406342647,"293874","ENSRNOG00000013053","Trpm6"
"24680",0.359637569270746,"24680","ENSRNOG00000003491","Prkca"
"308028",0.359473866341304,"308028","ENSRNOG00000011161","Slc2a12"
"83512",0.359354207413882,"83512","ENSRNOG00000020440","Fads2"
"29543",0.359205556280906,"29543","ENSRNOG00000033143","Timp2"
"679221",0.358857507195849,"679221","ENSRNOG00000049681","Mapre2"
"24586",0.358748766997022,"24586","ENSRNOG00000031890","Ncam1"
"100363275",0.358603644073333,"100363275","ENSRNOG00000012991","Adgra2"
"293690",0.358562313573765,"293690","ENSRNOG00000021003","Sac3d1"
"361834",0.35830342724491,"361834","ENSRNOG00000000634","Cabcoco1"
"691998",0.358269603569597,"691998","ENSRNOG00000048125","Nlrp1b"
"304729",0.358188537704191,"304729","ENSRNOG00000007261","Gli2"
"501555",0.358104810451534,"501555","ENSRNOG00000006670","Rai2"
"315174",0.357933971217802,"315174","ENSRNOG00000010617","Scube1"
"679357",0.357620177766362,"679357","ENSRNOG00000070206","Irf2bp2"
"100361389",0.357458486304296,"100361389","ENSRNOG00000021041","Fam171a2"
"100361383",0.357433262156078,"100361383","ENSRNOG00000031716","Ecm2"
"260321",0.357304156811627,"260321","ENSRNOG00000006444","Fkbp4"
"25703",0.357245162081651,"25703","ENSRNOG00000015518","Rbp4"
"680021",0.357183040827068,"680021","ENSRNOG00000012794","Grhpr"
"287418",0.357169497149405,"287418","ENSRNOG00000004566","Arhgef15"
"114491",0.357011400973079,"114491","ENSRNOG00000046607","Cited4"
"312301",0.356951886357333,"312301","ENSRNOG00000026874","Zfp956"
"246333",0.356859318077698,"246333","ENSRNOG00000046021","Pcsk1n"
"84020",0.356830458796991,"84020","ENSRNOG00000020532","Kcnq1"
"290749",0.35648818564607,"290749","ENSRNOG00000009824","Irf2"
"360980",0.356465702460334,"360980","ENSRNOG00000025695","Tns3"
"308937",0.356164476971953,"308937","ENSRNOG00000010017","Wee1"
"114113",0.35516037351577,"114113","ENSRNOG00000020481","Pafah1b3"
"681820",0.355120157965158,"681820","ENSRNOG00000005956","Erich5"
"362857",0.355056542274803,"362857","ENSRNOG00000067167","Tmem263"
"314764",0.35505385232817,"314764","ENSRNOG00000021681","Eea1"
"79217",0.354808926237725,"79217","ENSRNOG00000008847","Gja3"
"309722",0.354722275063576,"309722","ENSRNOG00000000633","Rhobtb1"
"29695",0.354376884281473,"29695","ENSRNOG00000007490","Gabrr2"
"114106",0.353627409091414,"114106","ENSRNOG00000012027","Bco1"
"25728",0.353569790198163,"25728","ENSRNOG00000018454","Apoe"
"304581",0.353470983644458,"304581","ENSRNOG00000000700","Tmem119"
"24546",0.353234267162665,"24546","ENSRNOG00000009005","Slco2a1"
"685645",0.352854439749758,"685645","ENSRNOG00000029744","Ces2j"
"25379",0.352824685487091,"25379","ENSRNOG00000014846","Anp32a"
"363093",0.352294138024778,"363093","ENSRNOG00000057867","Mns1"
"498228",0.35203368995644,"498228","ENSRNOG00000024657","Mfsd4a"
"300015",0.351988816755459,"300015","ENSRNOG00000005929","Them6"
"502633",0.351922147052481,"502633","ENSRNOG00000009382","Mettl8"
"688939",0.351803203870321,"688939","ENSRNOG00000024454","Ccdc149"
"296985",0.351693619626276,"296985","ENSRNOG00000029644","Clec2l"
"25332",0.351686739745592,"25332","ENSRNOG00000016038","Mgmt"
"85260",0.351628653467386,"85260","ENSRNOG00000007427","Entpd6"
"303059",0.351603607940775,"303059","ENSRNOG00000003893","Ccnjl"
"303687",0.351194208057948,"303687","ENSRNOG00000009343","Evpl"
"303100",0.350953317030373,"303100","ENSRNOG00000003235","Mgat4b"
"116640",0.350952931889343,"116640","ENSRNOG00000058645","Tnc"
"317431",0.350698344534114,"317431","ENSRNOG00000003081","Ribc1"
"116782",0.350529551382987,"116782","ENSRNOG00000063070","Pcdhgc3"
"246118",0.350498518299885,"246118","ENSRNOG00000017209","Tubb3"
"291228",0.350327793067504,"291228","ENSRNOG00000018938","Mkx"
"312309",0.35020297253845,"312309","ENSRNOG00000008362","Zfp775"
"298936",0.350092687074308,"298936","ENSRNOG00000004928","Sntg2"
"686977",0.349864777399334,"686977","ENSRNOG00000068088","Btnl4"
"293150",0.349845663402594,"293150","ENSRNOG00000019491","Stard10"
"300950",0.349759373682746,"300950","ENSRNOG00000012862","Spsb4"
"315714",0.34949213294286,"315714","ENSRNOG00000008680","Loxl1"
"679091",0.34920875317805,"679091","ENSRNOG00000047895","Mettl1"
"363170",0.349194531738195,"363170","ENSRNOG00000004104","Zkscan7"
"298227",0.348695928575459,"298227","ENSRNOG00000006615","Mtap"
"305540",0.348591801382398,"305540","ENSRNOG00000005248","Slc1a4"
"305066",0.348351073244723,"305066","ENSRNOG00000003694","Prox1"
"303566",0.347845089926535,"303566","ENSRNOG00000020908","Hrob"
"689069",0.347764712641721,"689069","ENSRNOG00000052064","Parvg"
"378467",0.347689338602408,"378467","ENSRNOG00000048250","Ldaf1"
"500820",0.347655937434047,"500820","ENSRNOG00000006367","Slc5a8"
"363464",0.347432166029064,"363464","ENSRNOG00000003554","Piga"
"300034",0.347375752423002,"300034","ENSRNOG00000008686","Tigd5"
"498398",0.347120548014354,"498398","ENSRNOG00000061231","Selenom"
"59294",0.347112335597835,"59294","ENSRNOG00000019681","Pold1"
"498179",0.347060549841616,"498179","ENSRNOG00000001073","Mtrfr"
"312965",0.346828142379876,"312965","ENSRNOG00000071045","Ubxn2b"
"498353",0.346456019441898,"498353","ENSRNOG00000026828","Scfd2"
"361512",0.346454512576351,"361512","ENSRNOG00000011346","Ehd2"
"78960",0.346209988754095,"78960","ENSRNOG00000018369","Prx"
"498642",0.346146050245183,"498642","ENSRNOG00000013328","Rbpms"
"292890",0.346045009048568,"292890","ENSRNOG00000020443","Tsks"
"498193",0.345849258606112,"498193","ENSRNOG00000001198","Fam222a"
"300359",0.345732491247214,"300359","ENSRNOG00000005713","Ccdc82"
"300733",0.345416787977225,"300733","ENSRNOG00000016474","Tspan3"
"311901",0.34533752146704,"311901","ENSRNOG00000005996","Lhx6"
"298322",0.345243900234839,"298322","ENSRNOG00000013092","Lonrf3"
"313479",0.344959376967765,"313479","ENSRNOG00000008841","Orc1"
"363045",0.344751479422801,"363045","ENSRNOG00000031266","Siae"
"301514",0.344626146264202,"301514","ENSRNOG00000016754","Bcs1l"
"497009",0.344289514367238,"497009","ENSRNOG00000002273","Naaa"
"300475",0.344045720635865,"300475","ENSRNOG00000005574","Adamts8"
"298534",0.343937896036379,"298534","ENSRNOG00000011332","Clspn"
"309362",0.343890246300376,"309362","ENSRNOG00000050742","Dnmbp"
"501699",0.343617334902527,"501699","ENSRNOG00000059219","Myo15a"
"361631",0.342774226112222,"361631","ENSRNOG00000011367","Cyp2r1"
"687008",0.342714524252515,"687008","ENSRNOG00000057042","Pcca"
"192181",0.342610638428084,"192181","ENSRNOG00000012495","Podxl"
"363231",0.341819159218639,"363231","ENSRNOG00000015594","Rftn2"
"25444",0.341781294401165,"25444","ENSRNOG00000011471","Fgf9"
"299509",0.341754568819416,"299509","ENSRNOG00000004177","Myo1a"
"499975",0.341622941527871,"499975","ENSRNOG00000010517","Hycc1"
"287564",0.341284514300028,"287564","ENSRNOG00000007455","Tmem132e"
"100188984",0.340882481780761,"100188984","ENSRNOG00000037421","Zfp951"
"686092",0.340744070336465,"686092","ENSRNOG00000032740","Tmem258b"
"289864",0.340721821459302,"289864","ENSRNOG00000004145","Prorsd1"
"683603",0.340630944710431,"683603","ENSRNOG00000022164","Zscan2"
"25574",0.340554991666403,"25574","ENSRNOG00000020937","Ubtf"
"686506",0.340553293946945,"686506","ENSRNOG00000045961","Lyrm7"
"29685",0.34024355756634,"29685","ENSRNOG00000003703","Mcm6"
"50594",0.339988460387914,"50594","ENSRNOG00000049402","Nbl1"
"259221",0.339751723923373,"259221","ENSRNOG00000054058","Osbpl1a"
"282838",0.339038292358653,"282838","ENSRNOG00000052219","Gm2a"
"361126",0.338876921821319,"361126","ENSRNOG00000020269","Sugp2"
"364883",0.338821227776606,"364883","ENSRNOG00000060334","Cdx1"
"499264",0.338791520316515,"499264","ENSRNOG00000017403","Apobr"
"500280",0.338532143722127,"500280","ENSRNOG00000006802","Lrrn1"
"303348",0.338501007610758,"303348","ENSRNOG00000021903","Atad5"
"60575",0.338454780374593,"60575","ENSRNOG00000019854","Napsa"
"25711",0.337904455409441,"25711","ENSRNOG00000009031","Gucy2c"
"361196",0.337854928816605,"361196","ENSRNOG00000019027","Habp4"
"308999",0.337750844957253,"308999","ENSRNOG00000018986","Fbxl19"
"115768",0.337642699082676,"115768","ENSRNOG00000069865","Zfp37"
"685758",0.337507548993861,"685758","ENSRNOG00000042649","A4gnt"
"309197",0.337348886634987,"309197","ENSRNOG00000019507","Hnrnpul2"
"362945",0.337323094472669,"362945","ENSRNOG00000016204","Lrrc24"
"116655",0.336971963108343,"116655","ENSRNOG00000007921","Hnrnpm"
"309621",0.336755151585359,"309621","ENSRNOG00000000451","RT1-Ba"
"303310",0.336497659928839,"303310","ENSRNOG00000057619","Hic1"
"361600",0.336228199823032,"361600","ENSRNOG00000019662","Tm6sf1"
"315952",0.336023313899323,"315952","ENSRNOG00000014746","Dzip1l"
"313255",0.335821835554095,"313255","ENSRNOG00000001700","Whrn"
