"","unique_genes","Entrez","Ensembl","Symbols"
"81638",0.780842570023533,"81638","ENSRNOG00000010640","Agtr1b"
"25033",0.776994626040258,"25033","ENSRNOG00000048145","Sstr1"
"500128",0.77687345932998,"500128","ENSRNOG00000050564","Hoxa11-as"
"313574",0.776789329941377,"313574","ENSRNOG00000068555","Nt5c1a"
"84493",0.776621090918215,"84493","ENSRNOG00000003620","Fmo3"
"116740",0.774615216877721,"116740","ENSRNOG00000046258","B3gnt5"
"362151",0.77298064972943,"362151","ENSRNOG00000001593","Lnpk"
"293508",0.770706607286023,"293508","ENSRNOG00000004978","Prkacb"
"682408",0.770152630548048,"682408","ENSRNOG00000050215","Cdsn"
"83476",0.76885475926722,"83476","ENSRNOG00000014350","Ccn1"
"24936",0.768702773096546,"24936","ENSRNOG00000019556","Cd9"
"81924",0.767525208535337,"81924","ENSRNOG00000019481","Cyp8b1"
"317420",0.766044530229175,"317420","ENSRNOG00000002537","Wnk3"
"246755",0.764905482919256,"246755","ENSRNOG00000012906","Bcas1"
"494343",0.762269722880951,"494343","ENSRNOG00000007740","Tacstd2"
"29586",0.761869114036122,"29586","ENSRNOG00000059897","Gjb5"
"362359",0.75863111769347,"362359","ENSRNOG00000021579","Pals2"
"313993",0.756943349289412,"313993","ENSRNOG00000054989","Grhl1"
"289733",0.756005722444244,"289733","ENSRNOG00000025121","Pla2g3"
"681070",0.754234528590957,"681070","ENSRNOG00000004393","Fcamr"
"154985",0.753143545430705,"154985","ENSRNOG00000016750","Cyp26a1"
"303480",0.752448687638797,"303480","ENSRNOG00000007491","Hoxb13"
"56768",0.752346700612391,"56768","ENSRNOG00000005726","Pclo"
"64119",0.746258270107933,"64119","ENSRNOG00000016110","Kcnk12"
"310418",0.745914905767803,"310418","ENSRNOG00000021670","Frem2"
"300018",0.745313956356309,"300018","ENSRNOG00000006086","Lynx1"
"689949",0.743344619156069,"689949","ENSRNOG00000051704","Zfp185"
"89830",0.743042010931131,"89830","ENSRNOG00000019354","Ptch1"
"288689",0.742049201886117,"288689","ENSRNOG00000001128","Tesc"
"498335",0.741619665144137,"498335","ENSRNOG00000024899","Cxcl13"
"313783",0.739928154418697,"313783","ENSRNOG00000020519","Olfm2"
"317379",0.738236046968824,"317379","ENSRNOG00000010092","Magix"
"24245",0.737077173900924,"24245","ENSRNOG00000052080","Camk2b"
"499425",0.736440956950832,"499425","ENSRNOG00000000638","Zfp365"
"299714",0.73416391259285,"299714","ENSRNOG00000006841","Ano4"
"361131",0.733592262817053,"361131","ENSRNOG00000010736","Pbx4"
"295261",0.730523314001511,"295261","ENSRNOG00000021088","Tmod4"
"315824",0.730338991851399,"315824","ENSRNOG00000010917","Bmp5"
"303991",0.729997296751558,"303991","ENSRNOG00000001581","Hoxd10"
"362035",0.729347095753176,"362035","ENSRNOG00000009577","Ndst4"
"307740",0.727377745318333,"307740","ENSRNOG00000013907","Sall1"
"246245",0.725627901628972,"246245","ENSRNOG00000003510","Fmo2"
"302934",0.723360458948157,"302934","ENSRNOG00000002930","Ppl"
"353227",0.723285012225935,"353227","ENSRNOG00000029980","Zbtb16"
"305448",0.721782444940243,"305448","ENSRNOG00000022419","Dok7"
"307124",0.714351328809923,"307124","ENSRNOG00000017882","Camk1d"
"680663",0.713507714892928,"680663","ENSRNOG00000011120","Radx"
"25316",0.713050772926629,"25316","ENSRNOG00000020993","Ms4a2"
"500991",0.71291327013576,"500991","ENSRNOG00000070472","Nxpe4"
"64019",0.71266927584799,"64019","ENSRNOG00000061328","Pag1"
"100360645",0.710729554281949,"100360645","ENSRNOG00000065739","LOC100360645"
"25023",0.708228925485929,"25023","ENSRNOG00000012061","Prkcb"
"25380",0.704108216872522,"25380","ENSRNOG00000017469","Anxa1"
"689106",0.702475423925365,"689106","ENSRNOG00000005180","Vstm2a"
"54268",0.697919545231858,"54268","ENSRNOG00000015401","Mapk4"
"102555469",0.696300263600305,"102555469","ENSRNOG00000032026","Fignl2"
"363071",0.696250422927701,"363071","ENSRNOG00000008312","Stra6"
"291648",0.694618232758365,"291648","ENSRNOG00000020066","Pcdhb11"
"500356",0.690690036189851,"500356","ENSRNOG00000008130","Rergl"
"308163",0.690104116652577,"308163","ENSRNOG00000012964","Ccr6"
"362332",0.688953874655175,"362332","ENSRNOG00000007281","Flnc"
"361327",0.688547612409155,"361327","ENSRNOG00000019744","Prr16"
"315320",0.686838458327656,"315320","ENSRNOG00000008819","Krt84"
"310376",0.683027009340507,"310376","ENSRNOG00000016353","Nim1k"
"300520",0.682676200551746,"300520","ENSRNOG00000033490","Vsig2"
"300117",0.682517803378819,"300117","ENSRNOG00000013067","Phf21b"
"65272",0.682473849157364,"65272","ENSRNOG00000003813","Kcnk10"
"315644",0.682365618589466,"315644","ENSRNOG00000038746","Bco2"
"286918",0.682029880078669,"286918","ENSRNOG00000001963","Mx2"
"681008",0.681910748666264,"681008","ENSRNOG00000053303","Bend4"
"191572",0.680757953780657,"191572","ENSRNOG00000057569","Ahnak"
"361341",0.680686017642322,"361341","ENSRNOG00000062986","Ccbe1"
"114507",0.67803543153573,"114507","ENSRNOG00000067988","Slc5a3"
"24567",0.677739069347777,"24567","ENSRNOG00000025764","Mt1"
"140939",0.676658515730932,"140939","ENSRNOG00000016543","Trim63"
"64626",0.676522457323304,"64626","ENSRNOG00000011646","Rem2"
"499244",0.67382597576871,"499244","ENSRNOG00000029082","RGD1566189"
"361135",0.672327265086617,"361135","ENSRNOG00000026310","Marchf1"
"353303",0.671544072364845,"353303","ENSRNOG00000003349","Col23a1"
"500366",0.671446033092563,"500366","ENSRNOG00000001840","Rep15"
"315992",0.671371801585524,"315992","ENSRNOG00000014576","Dock3"
"171148",0.670562709886191,"171148","ENSRNOG00000031662","Slc6a5"
"360539",0.668812163326896,"360539","ENSRNOG00000057404","Slc47a1"
"297801",0.668411377451108,"297801","ENSRNOG00000027276","Xkr4"
"25399",0.666973397130282,"25399","ENSRNOG00000033531","Cacna2d1"
"311415",0.666634096868846,"311415","ENSRNOG00000026277","Zc3h6"
"113983",0.66300451457593,"113983","ENSRNOG00000011423","Pitx1"
"498793",0.661934461777359,"498793","ENSRNOG00000001066","Itih2"
"498228",0.661400276980256,"498228","ENSRNOG00000024657","Mfsd4a"
"444986",0.661059101521452,"444986","ENSRNOG00000012259","Il22ra2"
"311730",0.659371667553694,"311730","ENSRNOG00000018485","Gpr155"
"680174",0.658538511990662,"680174","ENSRNOG00000025519","Sval1"
"307859",0.657865768472104,"307859","ENSRNOG00000021521","Chst5"
"100362255",0.657422501422919,"100362255","ENSRNOG00000016306","Adgrv1"
"307893",0.655504696133381,"307893","ENSRNOG00000012671","Gan"
"297099",0.654018521262704,"297099","ENSRNOG00000064322","Hoxa9"
"171075",0.65381641527094,"171075","ENSRNOG00000001005","Fcer2"
"499146",0.653207674923852,"499146","ENSRNOG00000019660","Spib"
"24929",0.653027173965115,"24929","ENSRNOG00000010325","Ptger3"
"294993",0.652748416744656,"294993","ENSRNOG00000010819","Hspa4l"
"316424",0.651124883555214,"316424","ENSRNOG00000014555","Aox4"
"500139",0.65041374424423,"500139","ENSRNOG00000012165","Itprid1"
"24677",0.650296055375387,"24677","ENSRNOG00000020874","Ppy"
"304965",0.650220637608702,"304965","ENSRNOG00000003136","Fcrla"
"301351",0.647482508477317,"301351","ENSRNOG00000018366","Cracdl"
"360983",0.64672148205925,"360983","ENSRNOG00000005464","Lgalsl"
"84480",0.645683280969391,"84480","ENSRNOG00000017243","Bnip3"
"54705",0.645095558789563,"54705","ENSRNOG00000016180","Pdp1"
"302489",0.644206176107409,"302489","ENSRNOG00000030880","Hs6st2"
"678772",0.640788701887297,"678772","ENSRNOG00000047453","Casd1"
"306439",0.640432081474503,"306439","ENSRNOG00000010731","Gpm6a"
"685868",0.637444322483294,"685868","ENSRNOG00000030316","Otogl"
"304203",0.636248338550404,"304203","ENSRNOG00000028460","Lrrc8e"
"116498",0.63451764246022,"116498","ENSRNOG00000068093","F2rl3"
"497892",0.634016077909099,"497892","ENSRNOG00000002372","Sgcd"
"140448",0.634011294119659,"140448","ENSRNOG00000029871","Slc8a3"
"289287",0.633796053500068,"289287","ENSRNOG00000002480","Gpr137b"
"171108",0.632946066197674,"171108","ENSRNOG00000013872","P2ry14"
"309527",0.631947960012644,"309527","ENSRNOG00000019141","Ch25h"
"361474",0.631075609989967,"361474","ENSRNOG00000018163","Ipcef1"
"367236",0.630997910481776,"367236","ENSRNOG00000012759","Col19a1"
"641620",0.627381416390223,"641620","ENSRNOG00000038130","Defb51"
"83535",0.626231592963261,"83535","ENSRNOG00000021128","Kcnj11"
"317268",0.625243187588255,"317268","ENSRNOG00000053562","Arx"
"500047",0.62480258554119,"500047","ENSRNOG00000005781","Wnt16"
"79237",0.624444404970829,"79237","ENSRNOG00000016595","Hhex"
"116682",0.623338898434945,"116682","ENSRNOG00000029993","Kynu"
"305311",0.621181404420244,"305311","ENSRNOG00000025925","Txk"
"266777",0.62085218818631,"266777","ENSRNOG00000003741","Nptx1"
"313997",0.618951992246633,"313997","ENSRNOG00000061050","Mboat2"
"171493",0.618212713206196,"171493","ENSRNOG00000014948","Osgin1"
"315346",0.617866805481318,"315346","ENSRNOG00000057451","Itga5"
"367112",0.616098089411709,"367112","ENSRNOG00000011193","Hmgcll1"
"499486",0.616004916007047,"499486","ENSRNOG00000026944","Gpr150"
"64033",0.615041805244097,"64033","ENSRNOG00000062959","Ccnd2"
"301709",0.615005066293503,"301709","ENSRNOG00000017065","Arhgap28"
"314996",0.614672302753933,"314996","ENSRNOG00000007896","Klhl38"
"117523",0.613931258863786,"117523","ENSRNOG00000065528","St8sia2"
"365038",0.613891293151028,"365038","ENSRNOG00000023549","Samd5"
"24314",0.61322565841794,"24314","ENSRNOG00000012772","Nqo1"
"25122",0.612809533888762,"25122","ENSRNOG00000019368","Scnn1a"
"83837",0.612730519281422,"83837","ENSRNOG00000016066","Bambi"
"301086",0.611508567755282,"301086","ENSRNOG00000006620","Xcr1"
"306748",0.60934083272485,"306748","ENSRNOG00000011984","Cxcl14"
"362598",0.608720601273776,"362598","ENSRNOG00000024566","Sh3d21"
"117955",0.608368721501277,"117955","ENSRNOG00000005957","Slc4a7"
"25400",0.608314062922495,"25400","ENSRNOG00000018712","Camk2a"
"312896",0.607988219936035,"312896","ENSRNOG00000007354","Trpa1"
