"","unique_genes","Entrez","Ensembl","Symbols"
"54225",1.29374111866264,"54225","ENSRNOG00000005542","Apob"
"81725",1.293712468902,"81725","ENSRNOG00000033567","Musk"
"678772",1.28953331668398,"678772","ENSRNOG00000047453","Casd1"
"25391",1.28416293450422,"25391","ENSRNOG00000017912","Atp2a3"
"29220",1.2839336820384,"29220","ENSRNOG00000012471","Thbs4"
"83568",1.28390365657672,"83568","ENSRNOG00000021000","Naaladl1"
"300718",1.28324293336218,"300718","ENSRNOG00000023870","Sh2d7"
"29358",1.28033696523063,"29358","ENSRNOG00000014149","Npy1r"
"64345",1.27706232681786,"64345","ENSRNOG00000017198","Hif3a"
"24986",1.27680501556614,"24986","ENSRNOG00000045908","RT1-Ha"
"360824",1.27448820276204,"360824","ENSRNOG00000053045","Wscd2"
"314198",1.27426932545023,"314198","ENSRNOG00000038720","Cdkl1"
"500997",1.27339458997821,"500997","ENSRNOG00000012022","Pou2af2"
"299186",1.2704556873488,"299186","ENSRNOG00000008086","Dpf3"
"502334",1.26819913339668,"502334","ENSRNOG00000022701","Ceacam18"
"296307",1.26507319125647,"296307","ENSRNOG00000019467","Fer1l4"
"29237",1.26421694653339,"29237","ENSRNOG00000008943","Penk"
"25314",1.26205844336374,"25314","ENSRNOG00000008676","Emp1"
"113912",1.25963940936532,"113912","ENSRNOG00000030920","Rtn4r"
"444986",1.25756446751113,"444986","ENSRNOG00000012259","Il22ra2"
"287730",1.25711141135961,"287730","ENSRNOG00000020877","Pyy"
"29316",1.25650636601139,"29316","ENSRNOG00000002922","Adora2b"
"362572",1.25371564934811,"362572","ENSRNOG00000019842","Artn"
"309962",1.25052281552646,"309962","ENSRNOG00000010280","Pde8b"
"60667",1.24549347208367,"60667","ENSRNOG00000007795","Gpr20"
"100361584",1.245198967268,"100361584","ENSRNOG00000023561","Ano2"
"361303",1.24512638458483,"361303","ENSRNOG00000016021","Lims2"
"24807",1.24302233124455,"24807","ENSRNOG00000005853","Tacr1"
"83627",1.24292288682388,"83627","ENSRNOG00000004645","Galnt5"
"362204",1.2391649829029,"362204","ENSRNOG00000016357","Golm2"
"54305",1.23716205079692,"54305","ENSRNOG00000002793","Sstr2"
"362141",1.23508051691486,"362141","ENSRNOG00000004966","Slc38a11"
"679701",1.23435479952895,"679701","ENSRNOG00000008592","Barx2"
"25046",1.23098131409425,"25046","ENSRNOG00000004405","Pigr"
"302970",1.22951766475427,"302970","ENSRNOG00000029223","Prss32"
"83521",1.22671919681993,"83521","ENSRNOG00000011901","Rrad"
"362165",1.2252870839306,"362165","ENSRNOG00000005413","Creb3l1"
"171449",1.22527278275849,"171449","ENSRNOG00000016857","Zg16"
"304900",1.22365143666001,"304900","ENSRNOG00000005667","Astn1"
"79242",1.2215610278748,"79242","ENSRNOG00000010610","Hpgd"
"246262",1.2205523829572,"246262","ENSRNOG00000007202","Sema3d"
"286912",1.21892331188233,"286912","ENSRNOG00000027139","Krt20"
"25350",1.21603680257865,"25350","ENSRNOG00000056001","Sftpd"
"300663",1.21527543312452,"300663","ENSRNOG00000039086","Ccdc153"
"367112",1.21399069970188,"367112","ENSRNOG00000011193","Hmgcll1"
