"","unique_genes","Entrez","Ensembl","Symbols"
"29266",0.75649744777181,"29266","ENSRNOG00000020625","Mcpt2"
"29458",0.756123364050101,"29458","ENSRNOG00000005609","Neurod1"
"682707",0.755984494897526,"682707","ENSRNOG00000069828","LOC682707"
"688400",0.755911125376715,"688400","ENSRNOG00000033064","Edil3"
"117556",0.754516151021039,"117556","ENSRNOG00000011160","Sv2b"
"305710",0.750644425094342,"305710","ENSRNOG00000005883","Nek10"
"66012",0.749974495618507,"66012","ENSRNOG00000029876","Gucy1a2"
"171410",0.743722819599564,"171410","ENSRNOG00000011381","Acsbg1"
"302373",0.742245639562614,"302373","ENSRNOG00000032970","Gpr174"
"303836",0.73836516054551,"303836","ENSRNOG00000001843","Bcl6"
"117061",0.736864398450351,"117061","ENSRNOG00000032832","Mmp10"
"680591",0.736661158363381,"680591","ENSRNOG00000029582","Lrch2"
"500139",0.733063149685407,"500139","ENSRNOG00000012165","Itprid1"
"500356",0.73236442104322,"500356","ENSRNOG00000008130","Rergl"
"116597",0.731527547130751,"116597","ENSRNOG00000023809","Opcml"
"100362676",0.73056718886378,"100362676","ENSRNOG00000025868","Klhl33"
"299142",0.728721019213309,"299142","ENSRNOG00000056012","Syt16"
"288271",0.726134886873214,"288271","ENSRNOG00000021524","Mrap"
"297954",0.725774746120812,"297954","ENSRNOG00000007680","Fhl5"
"117256",0.724424944872037,"117256","ENSRNOG00000058202","Ppp2r2c"
"56781",0.723251579949096,"56781","ENSRNOG00000013262","Myl1"
"306152",0.722894063867857,"306152","ENSRNOG00000009649","Slitrk5"
"24338",0.721813623905016,"24338","ENSRNOG00000007865","Ephb1"
"361672",0.71892265162798,"361672","ENSRNOG00000027240","Kndc1"
"29739",0.717664683719498,"29739","ENSRNOG00000013409","Gclm"
"502852",0.712122082562775,"502852","ENSRNOG00000013222","Cd207"
"259241",0.709958436321983,"259241","ENSRNOG00000046912","Nr1d2"
"170847",0.709230160729376,"170847","ENSRNOG00000062944","Kcnj15"
"690156",0.708111794846145,"690156","ENSRNOG00000066785","LOC690156"
"81680",0.707150118448775,"81680","ENSRNOG00000011696","Lifr"
"501630",0.706915894380143,"501630","ENSRNOG00000030475","Pwwp3b"
"307096",0.704847108724097,"307096","ENSRNOG00000038319","Akr1c19"
"685325",0.703804434694118,"685325","ENSRNOG00000000582","Ddo"
"361276",0.703095410357414,"361276","ENSRNOG00000026493","Cdnf"
"117258",0.703082056018484,"117258","ENSRNOG00000004438","Cntn1"
"361839",0.701796581644798,"361839","ENSRNOG00000000373","Ctnna3"
"365748",0.701323519346196,"365748","ENSRNOG00000021745","Bhlhe22"
"304445",0.700469566668804,"304445","ENSRNOG00000000961","Glt1d1"
"683758",0.69826959529758,"683758","ENSRNOG00000007811","Klrb1c"
"444986",0.697181778847475,"444986","ENSRNOG00000012259","Il22ra2"
"29751",0.69583278657463,"29751","ENSRNOG00000023337","Sema3a"
"287788",0.690182666241726,"287788","ENSRNOG00000059326","Abca9"
"252878",0.686250312502049,"252878","ENSRNOG00000008930","Tnfsf15"
"310392",0.685475249543176,"310392","ENSRNOG00000010210","Slc7a11"
"24309",0.684600120992426,"24309","ENSRNOG00000021027","Dbp"
"687553",0.68329884289257,"687553","ENSRNOG00000047125","Foxl1"
