"","unique_genes","Entrez","Ensembl","Symbols"
"29437",0.715146412551481,"29437","ENSRNOG00000017786","Acta1"
"688858",0.71488541626116,"688858","ENSRNOG00000062811","LOC688858"
"501047",0.708413403430243,"501047","ENSRNOG00000010663","Col6a5"
"500992",0.708234478749229,"500992","ENSRNOG00000027730","Nxpe1"
"683758",0.705907572353132,"683758","ENSRNOG00000007811","Klrb1c"
"500366",0.705549442037478,"500366","ENSRNOG00000001840","Rep15"
"102551166",0.704766989620819,"102551166","ENSRNOG00000070617","Cdhr17"
"116694",0.702442978372723,"116694","ENSRNOG00000018480","Capn9"
"25598",0.701757943191456,"25598","ENSRNOG00000024947","Fabp2"
"102553842",0.701040857773539,"102553842","ENSRNOG00000069591","Hoxd11"
"302538",0.699426425479691,"302538","ENSRNOG00000003585","Sytl5"
"288181",0.696982913215587,"288181","ENSRNOG00000039680","Gpr15"
"29266",0.696908601530251,"29266","ENSRNOG00000020625","Mcpt2"
"100360880",0.696691654860982,"100360880","ENSRNOG00000046667","Fosb"
"171449",0.695435710511917,"171449","ENSRNOG00000016857","Zg16"
"497926",0.691706636339145,"497926","ENSRNOG00000029012","Shisa6"
"312896",0.689534972062906,"312896","ENSRNOG00000007354","Trpa1"
"313017",0.689510785931314,"313017","ENSRNOG00000033153","Sfn"
"116658",0.68864683831383,"116658","ENSRNOG00000005652","Cntn4"
"290325",0.685436325675611,"290325","ENSRNOG00000018238","Nuggc"
"24484",0.683599573281459,"24484","ENSRNOG00000061910","Igfbp3"
"65048",0.683134465688805,"65048","ENSRNOG00000012575","Fat2"
"317268",0.679693770137667,"317268","ENSRNOG00000053562","Arx"
"498281",0.678689899742654,"498281","ENSRNOG00000004029","Nectin4"
"24249",0.678162423044576,"24249","ENSRNOG00000004222","S100g"
"83717",0.675998787252036,"83717","ENSRNOG00000039560","Omd"
"80900",0.675910201955413,"80900","ENSRNOG00000047493","Slco1a5"
"689949",0.674219142380366,"689949","ENSRNOG00000051704","Zfp185"
"57033",0.671966032805237,"57033","ENSRNOG00000042478","Adam22"
"64033",0.67170296678598,"64033","ENSRNOG00000062959","Ccnd2"
"690388",0.666665476859582,"690388","ENSRNOG00000016798","Pla2g2f"
"24590",0.664558804061693,"24590","ENSRNOG00000009514","Mme"
"679668",0.663137708223932,"679668","ENSRNOG00000006093","LRRTM1"
"25438",0.662557217172135,"25438","ENSRNOG00000004078","Eno3"
"313610",0.661598692571828,"313610","ENSRNOG00000016776","Extl1"
"80848",0.658356642683081,"80848","ENSRNOG00000029047","Cubn"
"298555",0.657142820789288,"298555","ENSRNOG00000029427","Grhl3"
"311287",0.656621931332017,"311287","ENSRNOG00000004731","Ano3"
"100911018",0.656560309246081,"100911018","ENSRNOG00000055942","Rpl6-ps6"
"305253",0.651185025935484,"305253","ENSRNOG00000027463","Adamts3"
"291936",0.65054421080512,"291936","ENSRNOG00000018268","Hhip"
"298975",0.649820263281644,"298975","ENSRNOG00000004498","Scin"
"246323",0.649335736229278,"246323","ENSRNOG00000004708","Aard"
"315318",0.64563367453039,"315318","ENSRNOG00000025994","Krt80"
"192253",0.644896406649192,"192253","ENSRNOG00000016483","Myo16"
"304822",0.640327319511318,"304822","ENSRNOG00000010076","Pkp1"
"303480",0.635241028027145,"303480","ENSRNOG00000007491","Hoxb13"
"25277",0.633206542215229,"25277","ENSRNOG00000017510","Mfge8"
"312664",0.631348625809853,"312664","ENSRNOG00000031671","Rasgef1a"
"689914",0.628495333341177,"689914","ENSRNOG00000029141","Trabd2b"
"29586",0.62787789680018,"29586","ENSRNOG00000059897","Gjb5"
"296654",0.626296264120598,"296654","ENSRNOG00000018991","Gsn"
"682930",0.626236784003247,"682930","ENSRNOG00000046231","Cacna1s"
"81916",0.624494600358174,"81916","ENSRNOG00000008161","Pdzk1ip1"
"680874",0.621552223284167,"680874","ENSRNOG00000036856","Rnf223"
"313521",0.62078654125091,"313521","ENSRNOG00000018143","Hpdl"
"499759",0.620751459811509,"499759","ENSRNOG00000027392","Ccdc187"
"313040",0.620443329328594,"313040","ENSRNOG00000007057","Csmd2"
"114487",0.618771279272701,"114487","ENSRNOG00000051905","Wnt2"
"407764",0.613686671875718,"407764","ENSRNOG00000048870","St6galnac4"
"170917",0.612653270044433,"170917","ENSRNOG00000007478","Cry2"
"691317",0.609536387184073,"691317","ENSRNOG00000008911","Draxin"
"100362241",0.608874917829297,"100362241","ENSRNOG00000019528","Plekhg6"
"367086",0.608848370466341,"367086","ENSRNOG00000009047","Sln"
"690212",0.608380753469737,"690212","ENSRNOG00000023476","Slc16a5"
"116681",0.607297611200903,"116681","ENSRNOG00000012573","Dlgap2"
"24209",0.606776126916881,"24209","ENSRNOG00000020434","Ascl2"
"290467",0.605784943295474,"290467","ENSRNOG00000022337","Slitrk6"
"29397",0.605549651206743,"29397","ENSRNOG00000007335","Ccl11"
"117544",0.605038459186308,"117544","ENSRNOG00000002128","Ppat"
"259241",0.604676846400672,"259241","ENSRNOG00000046912","Nr1d2"
"100314005",0.603469824018274,"100314005","ENSRNOG00000035576","Mir27b"
"681908",0.601485624149338,"681908","ENSRNOG00000050413","Samd15"
"690286",0.600324344963305,"690286","ENSRNOG00000067479","Hlf"
"63840",0.599732548761803,"63840","ENSRNOG00000020254","Per2"
"29416",0.598212752984977,"29416","ENSRNOG00000011861","Aadat"
"65040",0.59771875942414,"65040","ENSRNOG00000016196","Dlgap1"
"83783",0.597553008142707,"83783","ENSRNOG00000019342","Sult1a1"
"363425",0.595206772254134,"363425","ENSRNOG00000057713","Cav2"
"24245",0.594408305942422,"24245","ENSRNOG00000052080","Camk2b"
"25389",0.59246422162599,"25389","ENSRNOG00000003745","Atf3"
"25380",0.590669698830417,"25380","ENSRNOG00000017469","Anxa1"
"114005",0.589104670082286,"114005","ENSRNOG00000040242","Epm2a"
"100365773",0.587208248775668,"100365773","ENSRNOG00000014465","Oca2"
"103693239",0.586135419539397,"103693239","ENSRNOG00000069663","Arl4c"
"314322",0.585777027431023,"314322","ENSRNOG00000008015","Fos"
"289515",0.584592215537095,"289515","ENSRNOG00000002782","Epgn"
